CycleTime,ModTime,dt,TskMean,TskHead,TskNeck,TskChest,TskBack,TskPelvis,TskLShoulder,TskLArm,TskLHand,TskRShoulder,TskRArm,TskRHand,TskLThigh,TskLLeg,TskLFoot,TskRThigh,TskRLeg,TskRFoot,TcrHead,TcrNeck,TcrChest,TcrBack,TcrPelvis,TcrLShoulder,TcrLArm,TcrLHand,TcrRShoulder,TcrRArm,TcrRHand,TcrLThigh,TcrLLeg,TcrLFoot,TcrRThigh,TcrRLeg,TcrRFoot,WetMean,WetHead,WetNeck,WetChest,WetBack,WetPelvis,WetLShoulder,WetLArm,WetLHand,WetRShoulder,WetRArm,WetRHand,WetLThigh,WetLLeg,WetLFoot,WetRThigh,WetRLeg,WetRFoot,Wle,CO,Met,RES,THLskHead,THLskNeck,THLskChest,THLskBack,THLskPelvis,THLskLShoulder,THLskLArm,THLskLHand,THLskRShoulder,THLskRArm,THLskRHand,THLskLThigh,THLskLLeg,THLskLFoot,THLskRThigh,THLskRLeg,THLskRFoot
-,sec,sec,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,g/sec,L/h,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W
The counts of executing one cycle calculation,Simulation times,Time delta of the model,Mean skin temperature of the body,Skin temperature of the Head,Skin temperature of the Neck,Skin temperature of the Chest,Skin temperature of the Back,Skin temperature of the Pelvis,Skin temperature of the LShoulder,Skin temperature of the LArm,Skin temperature of the LHand,Skin temperature of the RShoulder,Skin temperature of the RArm,Skin temperature of the RHand,Skin temperature of the LThigh,Skin temperature of the LLeg,Skin temperature of the LFoot,Skin temperature of the RThigh,Skin temperature of the RLeg,Skin temperature of the RFoot,Core temperature of the Head,Core temperature of the Neck,Core temperature of the Chest,Core temperature of the Back,Core temperature of the Pelvis,Core temperature of the LShoulder,Core temperature of the LArm,Core temperature of the LHand,Core temperature of the RShoulder,Core temperature of the RArm,Core temperature of the RHand,Core temperature of the LThigh,Core temperature of the LLeg,Core temperature of the LFoot,Core temperature of the RThigh,Core temperature of the RLeg,Core temperature of the RFoot,Mean skin wettedness of the body,Local skin wettedness of the Head,Local skin wettedness of the Neck,Local skin wettedness of the Chest,Local skin wettedness of the Back,Local skin wettedness of the Pelvis,Local skin wettedness of the LShoulder,Local skin wettedness of the LArm,Local skin wettedness of the LHand,Local skin wettedness of the RShoulder,Local skin wettedness of the RArm,Local skin wettedness of the RHand,Local skin wettedness of the LThigh,Local skin wettedness of the LLeg,Local skin wettedness of the LFoot,Local skin wettedness of the RThigh,Local skin wettedness of the RLeg,Local skin wettedness of the RFoot,Weight loss rate by the evaporation and respiration of the whole body,Cardiac output (the sum of the whole blood flow),Total heat production of the whole body,Heat loss by the respiration,Heat loss from the skin of the Head,Heat loss from the skin of the Neck,Heat loss from the skin of the Chest,Heat loss from the skin of the Back,Heat loss from the skin of the Pelvis,Heat loss from the skin of the LShoulder,Heat loss from the skin of the LArm,Heat loss from the skin of the LHand,Heat loss from the skin of the RShoulder,Heat loss from the skin of the RArm,Heat loss from the skin of the RHand,Heat loss from the skin of the LThigh,Heat loss from the skin of the LLeg,Heat loss from the skin of the LFoot,Heat loss from the skin of the RThigh,Heat loss from the skin of the RLeg,Heat loss from the skin of the RFoot
62,1:02:00,60,15.609102895450679,30.534229331780207,27.012312616116382,16.133875356905673,12.927498271775319,29.606998128820656,16.238210266633406,14.277630605046328,3.218594185084115,16.238210266633416,14.277630605046301,3.2185941850841093,13.373053796025012,11.964568226796672,0.5285973676448122,13.373053796025037,11.964568226796603,0.5285973676448016,36.17460675992096,36.22294456205244,35.929604120218876,36.28927316319316,36.36979534033437,28.55268327396368,25.262698530941417,4.560377137896032,28.55268327396369,25.26269853094139,4.560377137896027,29.59824039776452,27.58931946497431,0.8632493639812834,29.598240397764545,27.589319464974196,0.8632493639812712,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.024676144376642548,619.188127285735,518.6844122648763,60.74189449916128,9.132880694027852,1.3846977929099107,-5.638677739328264,-11.962666823048199,15.861090733397262,-4.647084802868899,-3.9240898489332237,-7.749025417202997,-4.647084802868892,-3.9240898489332383,-7.749025417203001,-13.537673739319107,-8.829428603624443,-10.46600938470724,-13.537673739319077,-8.829428603624507,-10.466009384707247
63,1:03:00,60,17.34803384124821,31.446393738363852,28.514344093311166,17.7904853073151,15.04905925715175,30.131470519606992,18.459582071712635,16.430747039435232,4.81570176839506,18.459582071712642,16.43074703943521,4.815701768395057,15.469958854650882,14.085466521361255,1.849536677720751,15.469958854650903,14.085466521361187,1.84953667772074,36.189928164324584,36.24417114356572,35.963462601364085,36.294820389835614,36.369725895683096,28.65599531400911,25.332851763916896,5.491940277318318,28.65599531400912,25.332851763916864,5.491940277318314,29.606091482826198,27.56486655376451,1.6560609390036884,29.606091482826226,27.56486655376439,1.6560609390036758,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.02348807034883528,581.7304187098811,475.0088533524617,55.62715395767184,10.419484597866933,1.882887492012908,-3.5388030997247992,-8.52515274734904,17.06627570722131,-2.3022779067732086,-2.4826084486364968,-6.873985704535177,-2.3022779067732007,-2.48260844863651,-6.873985704535181,-9.46610542994436,-6.555834884477353,-9.601189452117255,-9.46610542994432,-6.555834884477414,-9.60118945211726
64,1:04:00,60,18.773106599380224,32.073525588434634,29.610474355335914,19.249818505353243,16.883336338433853,30.561039961877434,20.17309184307511,18.089594583133,6.134362161909554,20.17309184307512,18.089594583132975,6.134362161909552,17.215645036515884,15.845561634537264,2.936983367625059,17.2156450365159,15.845561634537187,2.936983367625048,36.20450038538181,36.25509669052928,35.98704895886455,36.297018975743924,36.37011208161414,28.77717208708921,25.422614374962475,6.458058994437309,28.777172087089227,25.422614374962446,6.458058994437307,29.62686972504663,27.55458088555048,2.472729325400912,29.626869725046664,27.55458088555036,2.4727293254008993,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.022542274925664497,550.7533538846048,438.8676179453479,51.394740073124254,11.276991792067564,2.2497554398596904,-1.6810933008354345,-5.53220106072257,17.94223060919951,-0.48704406907067344,-1.3682687670430984,-6.187968577639547,-0.4870440690706679,-1.3682687670431106,-6.187968577639548,-6.062810410055137,-4.662750609311665,-8.933299246909849,-6.062810410055099,-4.6627506093117255,-8.933299246909852
65,1:05:00,60,19.953375175389976,32.51131328296856,30.40872856128137,20.535056261707805,18.46865745055081,30.93233755255864,21.501150431654096,19.372926079022943,7.270757973021347,21.50115043165412,19.372926079022903,7.270757973021348,18.670486515706184,17.30721186311987,3.8777478279564783,18.6704865157062,17.307211863119804,3.8777478279564663,36.21695286854639,36.258189798191246,36.003180303255824,36.29651241740383,36.37060864562616,28.90992369444213,25.526181730605593,7.417035993591199,28.90992369444215,25.52618173060557,7.4170359935912,29.65800036638185,27.555889795217556,3.2815894891548174,29.658000366381895,27.55588979521744,3.2815894891548036,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.021792308666821428,525.1394989843276,408.9628240648496,47.892660982340296,11.86875792889569,2.5190027969096973,-0.03843794843787196,-2.928120990408419,18.66128540286154,0.9222408469036014,-0.5048264277041135,-5.619965309454386,0.9222408469036112,-0.5048264277041267,-5.619965309454388,-3.2159206014893353,-3.0853457619915954,-8.382710368694728,-3.215920601489307,-3.0853457619916655,-8.382710368694733
66,1:06:00,60,20.938950933871006,32.818582223392866,30.98869880994697,21.666732288124628,19.83834073951035,31.25997046639232,22.536433459711592,20.37092834612426,8.280911283406772,22.536433459711613,20.370928346124227,8.28091128340677,19.884429769839286,18.521978897065882,4.720547418760195,19.88442976983931,18.52197889706582,4.720547418760185,36.226719728615805,36.25555890349927,36.01387903562315,36.29393471066882,36.37099146165222,29.04968504904045,25.639273669804247,8.347931241704552,29.049685049040463,25.63927366980423,8.347931241704552,29.69738861859895,27.566699063826796,4.0681425081139775,29.697388618599,27.56669906382667,4.068142508113964,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.021200205557564866,503.9940000190013,384.25573101234625,44.99927223941866,12.282955246809792,2.7159279158203438,1.4133750742207423,-0.6640961942949017,19.283984087909353,2.020392661151611,0.1663317295772216,-5.129233094223744,2.0203926611516336,0.1663317295772015,-5.129233094223744,-0.8330629348670389,-1.7706275494782395,-7.905803120410302,-0.8330629348670089,-1.7706275494783008,-7.905803120410307
67,1:07:00,60,21.767748054219755,33.03411271897416,31.409004781971607,22.66300857904432,21.0213329028833,31.551211841951616,23.34911987905343,21.152079988237837,9.198165053397432,23.349119879053436,21.1520799882378,9.198165053397428,20.898806135997212,19.532525657567643,5.493433919392364,20.89880613599723,19.532525657567575,5.493433919392354,36.23375123705494,36.248956327609164,36.02063322819604,36.28986332664445,36.37113128564787,29.193149156794714,25.75872573936484,9.240959280902606,29.193149156794718,25.75872573936483,9.240959280902606,29.743321510560886,27.58528773093111,4.826363911813451,29.743321510560936,27.585287730930975,4.826363911813438,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.020733498091235862,486.5349658353819,363.83871173587784,42.60828380492283,12.574216061102097,2.8594665686258156,2.695938043833222,1.3027362209659406,19.83438011435939,2.8802426767005445,0.6903021939897638,-4.691994828687975,2.8802426767005613,0.690302193989747,-4.691994828687976,1.162893120311948,-0.6744353554121306,-7.478072224795463,1.1628931203119868,-0.6744353554121851,-7.4780722247954685
68,1:08:00,60,22.46916939518191,33.18440177804218,31.712767755419303,23.53993376664024,22.04276820804009,31.810739628310994,23.992360576479918,21.768360107680646,10.04294816065182,23.992360576479932,21.768360107680586,10.042948160651815,21.747820103326486,20.374151625374875,6.213091371457711,21.74782010332651,20.374151625374797,6.2130913714577005,36.23829470113381,36.239784021746,36.02455108278051,36.28479161378461,36.3709693507342,29.337927201833764,25.882194049459176,10.092272412461982,29.33792720183376,25.88219404945917,10.092272412461977,29.79439255381349,27.610232781912185,5.554381743661561,29.79439255381354,27.610232781912053,5.554381743661549,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.020364792354860342,472.08071181128554,346.9202619810368,40.627004503294,12.778791685236836,2.9637390805206305,3.8284873832972632,3.0100422257897597,20.3243809238055,3.5576553960147153,1.1017229069413874,-4.294089750420481,3.5576553960147206,1.1017229069413679,-4.294089750420484,2.8363784825859595,0.24006303679695257,-7.085401032998437,2.83637848258599,0.24006303679689195,-7.0854010329984405
69,1:09:00,60,23.066381190337605,33.28793255102646,31.931653471931046,24.311680036561103,22.924458379856585,32.04217543892424,24.506413274703036,22.2592082785363,10.828255506825498,24.506413274703053,22.259208278536242,10.828255506825494,22.45978169008762,21.076062558484868,6.889848684071874,22.45978169008764,21.07606255848479,6.889848684071861,36.24074057232956,36.22912118649714,36.0264608800658,36.279119845915055,36.37049609313663,29.48230258990015,26.00794092993433,10.90112605499431,29.482302589900154,26.00794092993432,10.901126054994306,29.84944374912817,27.64035304969734,6.252300417826419,29.849443749128223,27.640353049697207,6.252300417826407,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.02007160644326445,460.0516639337939,332.8272195806429,38.976601918572065,12.921576774913412,3.039231751751305,4.82814742916134,4.490924204519739,20.761618618301526,4.095405451512242,1.4271442353435175,-3.9268478656307426,4.095405451512253,1.4271442353434858,-3.9268478656307444,4.2412019967740004,1.0035795619111627,-6.719395081900101,4.2412019967740395,1.0035795619110914,-6.719395081900106
70,1:10:00,60,23.57783819848081,33.35777830173459,32.08886924865941,24.990757460959426,23.685321733261766,32.24859451387968,24.921771678968835,22.65453694710276,11.562739790526402,24.921771678968856,22.654536947102695,11.562739790526395,23.05812534694447,21.662420698177392,7.530408597371821,23.058125346944493,21.66242069817731,7.53040859737181,36.24152278856675,36.21776816070045,36.02698074745661,36.273159188019626,36.36973396272849,29.625052794721988,26.134678817030235,11.66834687421435,29.62505279472199,26.13467881703022,11.668346874214345,29.907520443165858,27.674666048318052,6.921107973640262,29.90752044316591,27.67466604831792,6.92110797364025,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.019835986001650527,449.9675803213976,321.00159377653995,37.59173108383303,13.020003093109656,3.093700375804726,5.710152559352882,5.774461187930781,21.152005499850066,4.526186344433011,1.686874994083249,-3.584765834118482,4.526186344433024,1.6868749940832188,-3.584765834118483,5.422280186565115,1.6417088671041387,-6.374861861226947,5.422280186565155,1.6417088671040685,-6.374861861226952
71,1:11:00,60,24.018363675810953,33.40328258394948,32.20138810085416,25.588206095940418,24.34175868232877,32.432704977387175,25.2615355941652,22.97702379011177,12.252468227276479,25.261535594165217,22.97702379011171,12.252468227276474,23.562251682044465,22.15321333764093,8.139351317151569,23.56225168204451,22.153213337640853,8.139351317151558,36.241059752150115,36.20629648285098,36.02656979609076,36.267142533569775,36.36872435582217,29.765319580505018,26.261455889578603,12.395512269045055,29.76531958050504,26.261455889578574,12.395512269045046,29.967835628640895,27.712353865334887,7.562135660001841,29.967835628640945,27.712353865334766,7.562135660001828,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.01964391911087291,441.4386922209151,310.99033526767965,36.4193364759178,13.086435207698901,3.132859294756304,6.488048079218836,6.886177055906582,21.500577064158616,4.874945900641176,1.8964197021197022,-3.264191789047325,4.8749459006411975,1.8964197021196685,-3.2641917890473278,6.417083532542344,2.1757656189355115,-6.048436886166977,6.41708353254239,2.1757656189354355,-6.048436886166982
72,1:12:00,60,24.399942255091883,33.43117884563509,32.28159774177941,26.113767026299076,24.907979906164275,32.59692076492963,25.543207063298407,23.243855983715775,12.901930046468664,25.543207063298425,23.243855983715726,12.901930046468658,23.98822282829021,22.564971428645645,8.719975753979249,23.988222828290233,22.564971428645567,8.719975753979236,36.23972343270625,36.195097546259,36.02556658879803,36.26123782728459,36.36751816902673,29.90251377906192,26.387571664073214,13.08451657534716,29.90251377906194,26.387571664073185,13.084516575347152,30.029741242242142,27.75273564195895,8.176798747020682,30.029741242242192,27.75273564195883,8.176798747020667,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.019484671402311082,434.15343240008957,302.43113290608807,35.416988700370474,13.129728568045682,3.160904101666432,7.173871024974774,7.848451232279,21.811784270107417,5.160695866120413,2.067595173623788,-2.9625762632017034,5.160695866120427,2.067595173623756,-2.9625762632017056,7.256848696696838,2.6234855743446217,-5.737825886023275,7.256848696696917,2.623485574344551,-5.7378258860232805
73,1:13:00,60,24.73231661058852,33.44635219173697,32.33852076094762,26.576033993877992,25.396292805577517,32.743400139329765,25.780051631856022,23.468056779114637,13.514621280815584,25.78005163185604,23.468056779114576,13.514621280815579,24.349337193555193,22.911364453676907,9.274779320591568,24.349337193555233,22.91136445367683,9.274779320591554,36.23782666434632,36.184425666883705,36.024218424081006,36.25556127011658,36.366169283734436,30.036244945438522,26.512514243968404,13.737346240435805,30.036244945438543,26.512514243968372,13.737346240435796,30.09270475120482,27.795245015306577,8.766479116941223,30.09270475120487,27.79524501530646,8.766479116941206,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.019350138919316452,427.8653190179308,295.03721810973826,34.55110497247021,13.156274531884867,3.180905652617213,7.778312374311707,8.680881941648037,22.0896092557678,5.3979100202378465,2.209395174885603,-2.678041777466476,5.397910020237865,2.209395174885576,-2.6780417774664786,7.967596062420348,2.999613611796353,-5.4413804971189705,7.9675960624203945,2.99961361179628,-5.441380497118977
74,1:14:00,60,25.0234444372756,33.45236574193055,32.37871531291965,26.98258744869793,25.817351322960743,32.87407267736978,25.982129731878953,23.659493643568556,14.093389394065383,25.982129731878995,23.65949364356849,14.093389394065378,24.656604849133867,23.203693136535644,9.805738110601595,24.656604849133902,23.203693136535563,9.80573811060158,36.23562142183161,36.17443393753063,36.022703726766004,36.25018911470618,36.36473029733006,30.166269112098096,26.635913382258153,14.355967030676524,30.166269112098114,26.635913382258128,14.355967030676519,30.15628983797588,27.839411419314178,9.332477957422864,30.156289837975933,27.839411419314057,9.332477957422846,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.019234273232492077,422.38061064797233,288.5830550466056,33.79527332881368,13.170715053427521,3.1951052115192966,8.310862287044046,9.400609186322043,22.33762457184232,5.597600789891871,2.3286575632521442,-2.409132673298528,5.59760078989189,2.3286575632521123,-2.4091326732985303,8.57098444887959,3.316397331194194,-5.157856125814053,8.57098444887966,3.3163973311941204,-5.15785612581406
75,1:15:00,60,25.279853041661084,33.45182897904951,32.40693832375359,27.340112894921035,26.18037366828301,32.99066187508438,26.157077725155816,23.825643725945707,14.640640237779328,26.157077725155833,23.825643725945646,14.640640237779321,24.919141001888647,23.451297693970858,10.314475110931115,24.91914100188869,23.451297693970766,10.314475110931097,36.23330315277231,36.165202798057535,36.021149178250184,36.245167573492274,36.36324990863355,30.29244984320845,26.757505213851992,14.94227065457171,30.292449843208473,26.75750521385197,14.942270654571704,30.220140340567397,27.88484446867244,9.87600197554799,30.220140340567443,27.88484446867233,9.876001975547966,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.019132599778002534,417.5475110050499,282.89182286749633,33.128786701455475,13.176438486188491,3.205134276640467,8.779940016671755,10.02260272595814,22.559034090146717,5.768145528252947,2.4305771937375225,-2.1546675720483925,5.768145528252984,2.430577193737487,-2.154667572048395,9.085029093774944,3.584001378772188,-4.886270504508578,9.085029093774999,3.5840013787721112,-4.886270504508587
76,1:16:00,60,25.50691725627382,33.44665838914603,32.42663268557066,27.65450532658072,26.49333198606529,33.094705515936084,26.310699005520675,23.972174538506906,15.158465204084337,26.310699005520704,23.97217453850683,15.158465204084335,25.144491841127362,23.661896165160893,10.80236438566357,25.144491841127394,23.661896165160798,10.80236438566355,36.231017981381335,36.15676205249979,36.01964280462151,36.240520809151235,36.3617714803505,30.414729146089453,26.87710567870896,15.498052403623703,30.414729146089492,26.877105678708936,15.498052403623706,30.283966835113294,27.931220859403282,10.398164716178337,30.283966835113343,27.93122085940318,10.398164716178314,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.019041830064810035,413.2471567303065,277.82496280422816,32.53541880350546,13.175927611531383,3.2121775026244905,9.193010073931632,10.559919132430046,22.75670741935945,5.915918701895005,2.51909896606281,-1.91365077237256,5.915918701895019,2.5190989660627774,-1.913650772372563,9.524704498820315,3.810855008717742,-4.625818762264949,9.524704498820387,3.8108550087176596,-4.625818762264957
77,1:17:00,60,25.709078997819248,33.43826371118474,32.44028438517506,27.93096140732176,26.76311751895162,33.187574394647,26.447411074349695,24.10338409034483,15.648721481183443,26.447411074349745,24.103384090344775,15.648721481183445,25.33890447672952,23.841864785094526,11.270597781834043,25.338904476729567,23.84186478509444,11.270597781834024,36.228870833578355,36.149107381540055,36.01824395202559,36.236257192027274,36.36033241156776,30.533105734988748,26.994590462937463,16.025004596660764,30.533105734988794,26.994590462937442,16.025004596660764,30.34753539776195,27.978273356147987,10.899993920086326,30.34753539776199,27.978273356147888,10.8999939200863,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.01895955819696795,409.38632156867897,273.2737141306016,32.002432925704106,13.171006474300542,3.2170929470559413,9.55668611271025,11.023931201695891,22.933211284408536,6.045774258528489,2.5972181684771742,-1.685217864496119,6.04577425852851,2.5972181684771343,-1.6852178644961195,9.902450168298103,4.00394332772999,-4.375820828461873,9.902450168298152,4.0039433277299015,-4.375820828461883
78,1:18:00,60,25.890021855196352,33.42768219745067,32.449683784319916,28.174060878634485,26.995684383175277,33.270489541292264,26.570583492264586,24.222534242962546,16.11308429268431,26.57058349226464,24.222534242962475,16.113084292684306,25.50755059626136,23.996470281117862,11.720229101428002,25.5075505962614,23.996470281117784,11.720229101427984,36.226933367801145,36.142212439429265,36.01699086525409,36.23237408996963,36.35896404735191,30.647618802732875,27.109879852569097,16.524717757083124,30.64761880273292,27.109879852569073,16.524717757083124,30.410658184105053,28.02578152789377,11.382440622864651,30.410658184105095,28.02578152789367,11.382440622864628,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.018884028315191058,405.8916324952672,269.15240265103097,31.51979596733255,13.163017077867034,3.2205005127085657,9.876823870415722,11.42453247700017,23.090838737591636,6.1614128297088655,2.667209436138892,-1.4686014760094879,6.161412829708908,2.6672094361388634,-1.4686014760094872,10.228594403876869,4.169051019378409,-4.135687767691951,10.228594403876949,4.169051019378333,-4.13568776769196
79,1:19:00,60,26.05281068100927,33.415676144784285,32.45611644122622,28.387838505786565,27.19617467638911,33.34453798650606,26.682793222710913,24.332103035043477,16.553082073608184,26.682793222710945,24.332103035043406,16.553082073608184,25.65471177439642,24.130062271649628,12.152204320449489,25.654711774396464,24.130062271649564,12.15220432044947,36.22525113656657,36.13603752586718,36.015906423209586,36.22886146555827,36.35769192777888,30.758335929134685,27.222927301684074,16.99868530235974,30.75833592913473,27.22292730168404,16.998685302359743,30.473185534627646,28.073563957922907,11.846388084785556,30.473185534627692,28.073563957922815,11.846388084785533,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.018813959224244895,402.7050500450028,265.39319484831617,31.079564106969027,13.152946923615474,3.222846809437494,10.158604348106335,11.770319276006562,23.231636333673432,6.265660733679999,2.7308009498375587,-1.2631090535728267,6.265660733680045,2.7308009498375214,-1.2631090535728282,10.511708974111638,4.310965998290749,-3.904899498952873,10.511708974111702,4.310965998290678,-3.904899498952883
80,1:20:00,60,26.200003731747962,33.40280421986854,32.46050224915655,28.575847704239013,27.36902729064362,33.4106871050184,26.786017491512766,24.43397557723397,16.970121021013533,26.786017491512794,24.433975577233927,16.97012102101354,25.78393298895523,24.246232553029017,12.567382899861913,25.78393298895526,24.246232553028953,12.567382899861897,36.22384973899373,36.13053566906862,36.01500245976713,36.22570453150144,36.35653623661651,30.865344099890088,27.333710813560938,17.44830958518654,30.86534409989014,27.33371081356091,17.448309585186543,30.534999365842182,28.12147170067152,12.292659809288956,30.534999365842225,28.12147170067143,12.292659809288935,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.018748413810888976,399.780371027802,261.94203752175076,30.67540730319141,13.1415217487391,3.2244526064201717,10.406608273900039,12.068752356698086,23.35742924364183,6.360681642656799,2.7893067640618785,-1.0681079772252473,6.360681642656823,2.7893067640618403,-1.0681079772252473,10.758905529224482,4.433649322352287,-3.6829895643786026,10.758905529224547,4.433649322352226,-3.682989564378611
81,1:21:00,60,26.333743133852114,33.38947391950581,32.463496735961556,28.74121683922232,27.51807250055723,33.46979759390617,26.881779418794316,24.529588417027483,17.365502862404117,26.881779418794338,24.52958841702743,17.365502862404124,25.898149770199275,24.347946912644254,12.96655323455675,25.898149770199304,24.347946912644197,12.966553234556734,36.222739921440194,36.125656792830824,36.01428300154434,36.22288567790173,36.35551235317291,30.96874306430841,27.44222645343107,17.874908217483,30.968743064308462,27.44222645343104,17.874908217483007,30.596007645876014,28.16938279421063,12.72202645496076,30.59600764587606,28.169382794210545,12.722026454960744,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.01868670281413276,397.08053979200315,258.75553509857195,30.30224360396845,13.129273392658313,3.2255474743999675,10.62488276448409,12.326300163416764,23.469844291338205,6.448136977869885,2.8437272045863824,-0.8830152391942454,6.4481369778699085,2.8437272045863593,-0.8830152391942425,10.976082992279284,4.540376742370826,-3.4695343986043263,10.976082992279334,4.540376742370769,-3.4695343986043343
82,1:22:00,60,26.455828142084023,33.37598034261373,32.46556470631011,28.886699060042233,27.64661413450625,33.52263516080131,26.971257976812392,24.620038685388277,17.740438177310175,26.971257976812435,24.62003868538822,17.74043817731019,25.999793483272835,24.437654156173654,13.35044413315718,25.999793483272864,24.43765415617359,13.350444133157167,36.22192169057478,36.12135049093536,36.013746678740375,36.2203858459999,36.35463144249954,31.068640450091433,27.548483476055605,18.279720179110768,31.06864045009146,27.548483476055573,18.27972017911078,30.656139784468497,28.217197665933508,13.13521168389537,30.656139784468543,28.217197665933416,13.135211683895356,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.018628314529148968,394.5755891924344,255.79855732662503,29.955958989253165,13.116589737052198,3.22629502856818,10.817000987420482,12.548565439527081,23.570330943332195,6.529307346868434,2.8948249681152713,-0.7072900329881009,6.529307346868451,2.894824968115243,-0.7072900329880978,11.16813376462365,4.633856458403273,-3.2641455595754922,11.168133764623702,4.633856458403221,-3.2641455595755002
83,1:23:00,60,26.567774670508665,33.36253496112454,32.46703369876215,29.01471641836731,27.757500909701687,33.5698810102091,27.055371014402535,24.706166602543824,18.096056719764107,27.05537101440254,24.706166602543767,18.096056719764125,26.090878478754746,24.51737624719405,13.719733539613905,26.090878478754785,24.517376247193983,13.719733539613886,36.22138755417345,36.11756780582615,36.013388506660725,36.21818548707121,36.35390104189451,31.165148195959695,27.652500675559526,18.6639115054988,31.16514819595972,27.652500675559487,18.663911505498813,30.71534279303052,28.26483529294367,13.53289707770302,30.71534279303056,28.264835292943573,13.532897077703007,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.018572863849980845,392.2410668174908,253.04240991085322,29.633193138585085,13.103751626776088,3.226811290544635,10.986115531739646,12.740396860428385,23.660180326153352,6.605184430300677,2.943182763623776,-0.5404282467014554,6.605184430300711,2.9431827636237458,-0.5404282467014496,11.33911539256231,4.7163269564574986,-3.0664639643742273,11.33911539256236,4.71632695645744,-3.0664639643742344
